sku,url,tu_nombre_seller,nombre_producto,sku_patish,vgc
1162454885,https://www.liverpool.com.mx/tienda/pdp/producto/99975482618?skuid=1162454885,PATISH,Samsung galaxy s23 ultra 12/512 dynamic amoled 2x 6.8 pulgadas nuevo,4201542_4200022,99975482618
1091746367,https://www.liverpool.com.mx/tienda/pdp/producto/1091746367?skuid=1091746367,PATISH,Audífonos On-Ear Beats Inalámbricos Solo3,4201536,
1162632911,https://www.liverpool.com.mx/tienda/pdp/producto/99975597457?skuid=1162632911,PATISH,"Audífono over-ear beats beats solo 4 alámbrica e inalámbrica ""con (si aplica)"" no",4201431_Reacondicionado,99975597457
1162633623,https://www.liverpool.com.mx/tienda/pdp/producto/99975597457?skuid=1162633623,PATISH,"Audífono over-ear beats beats solo 4 alámbrica e inalámbrica ""con (si aplica)"" no",4201432/4201553-Solo4 Negro,99975597457
1162632902,https://www.liverpool.com.mx/tienda/pdp/producto/99975595927?skuid=1162632902,PATISH,Audífonos Over-Ear Beats Studio Pro alámbricos/inalámbricos con cancelación de ruido reacondicionado,4201547_Reacondicionado,99975595927
1162632881,https://www.liverpool.com.mx/tienda/pdp/producto/99975595927?skuid=1162632881,PATISH,Audífonos Over-Ear Beats Studio Pro alámbricos/inalámbricos con cancelación de ruido reacondicionado,4201548_Reacondicionado,99975595927
1150935403,https://www.liverpool.com.mx/tienda/pdp/producto/99968511443?skuid=1150935403,PATISH,Samsung galaxy a05 lcd ips 6.7 pulgadas nuevo,4201585,99968511443
1158245392,https://www.liverpool.com.mx/tienda/pdp/producto/99972874924?skuid=1158245392,PATISH,Apple iPhone 14 6.1 pulgadas Super Retina XDR Reacondicionado,Eliminado100,99972874924
1158245406,https://www.liverpool.com.mx/tienda/pdp/producto/99972874924?skuid=1158245406,PATISH,Apple iPhone 14 6.1 pulgadas Super Retina XDR Reacondicionado,4201412/4201535-iPhone 14 128Gb  Morado,99972874924
1131908233,https://www.liverpool.com.mx/tienda/pdp/producto/9953523559?skuid=1131908233,PATISH,Apple iPhone 12 6.1 pulgadas OLED Reacondicionado,4201847-iphone 12 128Gb Morado,9953523559
1131905617,https://www.liverpool.com.mx/tienda/pdp/producto/9953523559?skuid=1131905617,PATISH,Apple iPhone 12 oled 6.1 pulgadas desbloqueado reacondicionado,4201845-iPhone 12 128gb Azul,9953523559
1131908225,https://www.liverpool.com.mx/tienda/pdp/producto/9953523559?skuid=1131908225,PATISH,Apple iPhone 12 6.1 pulgadas OLED Reacondicionado,4201565_,9953523559
1118871631,https://www.liverpool.com.mx/tienda/pdp/producto/9936526131?skuid=1118871631,PATISH,IPHONE 12 MINI REACONDICIONADO,4201631-Iphone12Mini128GbAzul,9936526131
1158961233,https://www.liverpool.com.mx/tienda/pdp/producto/99973338591?skuid=1158961233,PATISH,Apple iPhone 15 6.7 pulgadas Super Retina XDR,4201777_,99973338591
1163318381,https://www.liverpool.com.mx/tienda/pdp/producto/1163318381?skuid=1163318381,PATISH,Audífonos True Wireless Beats Beats Studio Buds + inalámbricos con cancelación de ruido reacondicionado,4201532,
1129653503,https://www.liverpool.com.mx/tienda/pdp/producto/9950692172?skuid=1129653503,PATISH,Apple iPhone 12 6.1 pulgadas AMOLED Reacondicionado,4201937-iPhone 12 64GB Negro,9950692172
1137500007,https://www.liverpool.com.mx/tienda/pdp/producto/9959486242?skuid=1137500007,PATISH,Apple iPhone 12 6.1 pulgadas OLED Reacondicionado,4201936-iPhone 12 64GB Morado,9959486242
1146391776,https://www.liverpool.com.mx/tienda/pdp/producto/1146391776?skuid=1146391776,PATISH,Consola fija ps5 de 1 tb edición estándar Playstation,Eliminado140,
1164373793,https://www.liverpool.com.mx/tienda/pdp/producto/1164373793?skuid=1164373793,PATISH,Smartwatch Samsung Galaxy Watch 5 reacondicionado,4201516,
1164374854,https://www.liverpool.com.mx/tienda/pdp/producto/1164374854?skuid=1164374854,PATISH,Smartwatch Samsung Galaxy Watch LTE reacondicionado,4201521,
1164373807,https://www.liverpool.com.mx/tienda/pdp/producto/99976809964?skuid=1164373807,PATISH,Smartwatch Samsung Galaxy Watch 5 Golf Edition reacondicionado,4201514-Negro 40mm,99976809964
1164373815,https://www.liverpool.com.mx/tienda/pdp/producto/99976809964?skuid=1164373815,PATISH,Smartwatch Samsung Galaxy Watch 5 Golf Edition reacondicionado,4201515,99976809964
1164374820,https://www.liverpool.com.mx/tienda/pdp/producto/99976810696?skuid=1164374820,PATISH,Smartwatch Samsung Watch 4 Classic unisex con GPS Reacondicionado,4201518,99976810696
1164374846,https://www.liverpool.com.mx/tienda/pdp/producto/99976810696?skuid=1164374846,PATISH,Smartwatch Samsung Watch 4 Classic unisex con GPS Reacondicionado,4201517,99976810696
1164377586,https://www.liverpool.com.mx/tienda/pdp/producto/99976811874?skuid=1164377586,PATISH,Smartwatch Samsung Galaxy Watch 4 reacondicionado,4201522,99976811874
1164377578,https://www.liverpool.com.mx/tienda/pdp/producto/99976811874?skuid=1164377578,PATISH,Smartwatch Samsung Galaxy Watch 4 unisex con GPS Reacondicionado,4201520,99976811874
1164377551,https://www.liverpool.com.mx/tienda/pdp/producto/99976811874?skuid=1164377551,PATISH,Smartwatch Samsung Galaxy Watch 4 unisex con GPS Reacondicionado,4201524,99976811874
1164377560,https://www.liverpool.com.mx/tienda/pdp/producto/99976811874?skuid=1164377560,PATISH,Smartwatch Samsung Galaxy Watch 4 reacondicionado,4201523,99976811874
1156491981,https://www.liverpool.com.mx/tienda/pdp/producto/99971846122?skuid=1156491981,PATISH,Xiaomi redmi a3 lcd ips 6.7 pulgadas nuevo,4201505,99971846122
1156491973,https://www.liverpool.com.mx/tienda/pdp/producto/99971846122?skuid=1156491973,PATISH,Xiaomi redmi a3 lcd ips 6.7 pulgadas nuevo,4201504,99971846122
1155811818,https://www.liverpool.com.mx/tienda/pdp/producto/1155811818?skuid=1155811818,PATISH,Motorola Edge 30 AMOLED 6.5 pulgadas,4201508,
1153203250,https://www.liverpool.com.mx/tienda/pdp/producto/1153203250?skuid=1153203250,PATISH,Micrófono semi profesional Inalámbrico Jbl,4201492,
1149417849,https://www.liverpool.com.mx/tienda/pdp/producto/1149417849?skuid=1149417849,PATISH,Xiaomi Remi Note 13 Pro Midnight Black Dynamic AMOLED 2X 6.6 pulgadas,4201736,
1145289986,https://www.liverpool.com.mx/tienda/pdp/producto/1145289986?skuid=1145289986,PATISH,Audífonos Over-Ear Skullcandy Hesh Anc inalámbricos con cancelación de ruido,4201503,
1163166671,https://www.liverpool.com.mx/tienda/pdp/producto/99975987737?skuid=1163166671,PATISH,Samsung galaxy a06 lcd 6.7 pulgadas nuevo,4201527,99975987737
1162935484,https://www.liverpool.com.mx/tienda/pdp/producto/99975916180?skuid=1162935484,PATISH,Motorola Moto G85 POLED 6.6 pulgadas,4201491-Gris 256GB,99975916180
1154417776,https://www.liverpool.com.mx/tienda/pdp/producto/99970583495?skuid=1154417776,PATISH,Samsung galaxy a35 amoled 6.6 pulgadas nuevo,4201511-Negro 256gb,99970583495
1141833045,https://www.liverpool.com.mx/tienda/pdp/producto/99962990726?skuid=1141833045,PATISH,Apple apple iphone 12 mini 64gb super retina xdr 5.4 pulgadas reacondicionado,4201510-Iphone12Mini64GbMorado,99962990726
1141833061,https://www.liverpool.com.mx/tienda/pdp/producto/99962990726?skuid=1141833061,PATISH,Apple apple iphone 12 mini 64gb super retina xdr 5.4 pulgadas reacondicionado,4201509-Iphone12Mini64GbVerde,99962990726
1141833053,https://www.liverpool.com.mx/tienda/pdp/producto/99962990726?skuid=1141833053,PATISH,Apple iPhone 12 Mini 5.4 pulgadas Super Retina XDR Reacondicionado,4201541-Iphone12Mini64GbBlanco,99962990726
1165754014,https://www.liverpool.com.mx/tienda/pdp/producto/1165754014?skuid=1165754014,PATISH,Laptop Hp 250 G9 15.6 pulgadas Full HD Intel Core i5 Intel Iris XE 16 GB RAM 512 GB SSD,4201525,
1149827591,https://www.liverpool.com.mx/tienda/pdp/producto/1149827591?skuid=1149827591,PATISH,Xiaomi Poco X6 Pro AMOLED 6.6 pulgadas,4201662,
1153574070,https://www.liverpool.com.mx/tienda/pdp/producto/1153574070?skuid=1153574070,PATISH,Laptop HP 255 G9 W11 Pro 15.6 pulgadas Full HD AMD Ryzen 7 AMD Radeon 16 GB RAM 512 GB SSD,4201495,
1166041399,https://www.liverpool.com.mx/tienda/pdp/producto/99977529694?skuid=1166041399,PATISH,Bocina portátil Jbl JBL FLIP 6 Portatil inalámbrica,Eliminado-114,99977529694
1166042425,https://www.liverpool.com.mx/tienda/pdp/producto/99977533312?skuid=1166042425,PATISH,Bocina portátil Jbl JBL CLIP 5 bluetooth,4201500,99977533312
1166041411,https://www.liverpool.com.mx/tienda/pdp/producto/99977533312?skuid=1166041411,PATISH,Bocina portátil Jbl JBL CLIP 5 bluetooth,4201501,99977533312
1166066235,https://www.liverpool.com.mx/tienda/pdp/producto/1166066235?skuid=1166066235,PATISH,Laptop 2 en 1 touch Lenovo Flex 5 14IAU7 14 pulgadas Full HD+ Intel Core i3 Intel UHD 8 GB RAM 256 GB SSD,4201493,
1166066243,https://www.liverpool.com.mx/tienda/pdp/producto/1166066243?skuid=1166066243,PATISH,Laptop 2 en 1 touch Hp 16 pulgadas WUXGA Intel core ultra 5 16 GB RAM 512 GB SSD,4201490,
1166079817,https://www.liverpool.com.mx/tienda/pdp/producto/99977684770?skuid=1166079817,PATISH,Tablet Samsung S9 Fe Bundle 10.9 pulgadas de 8 GB RAM,4201482_4200087,99977684770
1166080629,https://www.liverpool.com.mx/tienda/pdp/producto/99977684770?skuid=1166080629,PATISH,Tablet Samsung S9 Fe Bundle 10.9 pulgadas de 8 GB RAM,4201483_4200087,99977684770
1166041402,https://www.liverpool.com.mx/tienda/pdp/producto/99977529694?skuid=1166041402,PATISH,Bocina portátil Jbl JBL FLIP 6 Portatil inalámbrica,4201497_,99977529694
1166050576,https://www.liverpool.com.mx/tienda/pdp/producto/1166050576?skuid=1166050576,PATISH,Laptop Hp 250 G9 15.6 pulgadas Full HD Intel Core i3 Intel UHD 16 GB RAM 512 GB SSD,4201207,
1166096029,https://www.liverpool.com.mx/tienda/pdp/producto/1166096029?skuid=1166096029,PATISH,Motorola Edge 40 Neo POLED 6.5 pulgadas,4201614_4200087,
1162935506,https://www.liverpool.com.mx/tienda/pdp/producto/99975916180?skuid=1162935506,PATISH,Motorola Moto G85 POLED 6.6 pulgadas,4201472--Moto G85 Verde,99975916180
1160934561,https://www.liverpool.com.mx/tienda/pdp/producto/1160934561?skuid=1160934561,PATISH,Laptop gamer Lenovo 83GS001CUS 15.6 pulgadas Full HD Intel Core i5 NVIDIA GeForce RTX 3050 12 GB RAM 512 GB SSD,4201471,
1162301931,https://www.liverpool.com.mx/tienda/pdp/producto/1162301931?skuid=1162301931,PATISH,Laptop gamer Hp 15-fb2063dx 15.6 pulgadas Full HD AMD Ryzen 5 AMD Radeon 8 GB RAM 512 GB SSD,4201470,
1111110952,https://www.liverpool.com.mx/tienda/pdp/producto/1111110952?skuid=1111110952,PATISH,Bocina JBL PartyBox 110 alámbrica e inalámbrica,4201468_,
1166066031,https://www.liverpool.com.mx/tienda/pdp/producto/1166066031?skuid=1166066031,PATISH,Xiaomi Redmi Note 13 Pro 5G AMOLED 6.6 pulgadas,4201469,
1167234361,https://www.liverpool.com.mx/tienda/pdp/producto/1167234361?skuid=1167234361,PATISH,Audífonos Over-Ear Skullcandy Crusher Evo alámbricos/inalámbricos,4201502_,
1166734190,https://www.liverpool.com.mx/tienda/pdp/producto/99978159980?skuid=1166734190,PATISH,Samsung galaxy a06 lcd 6.7 pulgadas reacondicionado,4201528,99978159980
1158245376,https://www.liverpool.com.mx/tienda/pdp/producto/99972874924?skuid=1158245376,PATISH,Apple iPhone 14 6.1 pulgadas Super Retina XDR Reacondicionado,Eliminado102,99972874924
1150543564,https://www.liverpool.com.mx/tienda/pdp/producto/99968370711?skuid=1150543564,PATISH,Apple iPhone 13 6.1 pulgadas Super Retina XDR Reacondicionado,4201673_iPhone 13 256Gb Negro,99968370711
1167156114,https://www.liverpool.com.mx/tienda/pdp/producto/1167156114?skuid=1167156114,PATISH,Laptop Lenovo 82V6009NUS 14 pulgadas HD Intel Celeron 4 GB RAM,4201467,
1167379024,https://www.liverpool.com.mx/tienda/pdp/producto/1167379024?skuid=1167379024,PATISH,Motorola Edge 50 Fusion OLED 6.7 pulgadas,4201475,
1166914856,https://www.liverpool.com.mx/tienda/pdp/producto/99978272584?skuid=1166914856,PATISH,Samsung galaxy s24 fe amoled 6.7 pulgadas reacondicionado,4201484-Negro 256GB,99978272584
1166204221,https://www.liverpool.com.mx/tienda/pdp/producto/1166204221?skuid=1166204221,PATISH,Tablet Samsung Galaxy Galaxy Tab A9 Plus 11 pulgadas de 8 GB RAM,4201458,
1157822949,https://www.liverpool.com.mx/tienda/pdp/producto/99972653560?skuid=1157822949,PATISH,Apple iphone 13 mini super retina xdr 5.8 pulgadas reacondicionado,4201558-iPhone 13 Mini 128GB Azul,99972653560
1157822965,https://www.liverpool.com.mx/tienda/pdp/producto/99972653560?skuid=1157822965,PATISH,Apple iphone 13 mini super retina xdr 5.8 pulgadas reacondicionado,4201557-Iphone13Mini128GbRosa,99972653560
1157822973,https://www.liverpool.com.mx/tienda/pdp/producto/99972653560?skuid=1157822973,PATISH,Apple iphone 13 mini super retina xdr 5.8 pulgadas reacondicionado,4201555-iPhone 13 Mini 128GB Rojo,99972653560
1157822990,https://www.liverpool.com.mx/tienda/pdp/producto/99972653560?skuid=1157822990,PATISH,Apple iPhone 13 Mini 5.8 pulgadas Super Retina XDR Reacondicionado,4201556-Phone 13 Mini 128GB Verde,99972653560
1129962221,https://www.liverpool.com.mx/tienda/pdp/producto/9951092281?skuid=1129962221,PATISH,Apple iPhone 13 6.1 pulgadas Super Retina XDR Reacondicionado,4201669-iPhone 13 256GB Rojo,9951092281
1129961160,https://www.liverpool.com.mx/tienda/pdp/producto/9951092281?skuid=1129961160,PATISH,Apple iPhone 13 6.1 pulgadas Super Retina XDR Reacondicionado,4201672- iphone 13 256 rosa,9951092281
1167226058,https://www.liverpool.com.mx/tienda/pdp/producto/99978457156?skuid=1167226058,PATISH,Apple Apple Watch SE 1ra Gen,4201463-Plata 40mm,99978457156
1167226031,https://www.liverpool.com.mx/tienda/pdp/producto/99978457156?skuid=1167226031,PATISH,Apple Apple Watch SE 1ra Gen,4201326,99978457156
1167224811,https://www.liverpool.com.mx/tienda/pdp/producto/99978457156?skuid=1167224811,PATISH,Smartwatch Apple SE 1ra Generación reacondicionado,4201327-Negro 40mm,99978457156
1167224802,https://www.liverpool.com.mx/tienda/pdp/producto/99978457156?skuid=1167224802,PATISH,Smartwatch Apple SE 1ra Generación reacondicionado,4201324-Plata 44mm,99978457156
1167226023,https://www.liverpool.com.mx/tienda/pdp/producto/99978457156?skuid=1167226023,PATISH,Apple Apple Watch SE 1ra Gen,4201462,99978457156
1167226040,https://www.liverpool.com.mx/tienda/pdp/producto/99978457156?skuid=1167226040,PATISH,Apple Apple Watch SE 1ra Gen,4201325,99978457156
1167232341,https://www.liverpool.com.mx/tienda/pdp/producto/99978460023?skuid=1167232341,PATISH,Apple Apple Watch SE 2da Gen,4201564-Negro 40mm,99978460023
1167232384,https://www.liverpool.com.mx/tienda/pdp/producto/99978460023?skuid=1167232384,PATISH,Apple Apple Watch SE 2da Gen,4201174-Plata 44mm,99978460023
1167232368,https://www.liverpool.com.mx/tienda/pdp/producto/99978460023?skuid=1167232368,PATISH,Apple Apple Watch SE 2da Gen,4201562,99978460023
1167232350,https://www.liverpool.com.mx/tienda/pdp/producto/99978460023?skuid=1167232350,PATISH,Smartwatch Apple SE 2da Generación reacondicionado,4201173/4201172/4201418,99978460023
1167232376,https://www.liverpool.com.mx/tienda/pdp/producto/99978460023?skuid=1167232376,PATISH,Apple Apple Watch SE 2da Gen,4201561-Negro 44mm,99978460023
1167232333,https://www.liverpool.com.mx/tienda/pdp/producto/99978460023?skuid=1167232333,PATISH,Apple Apple Watch SE 2da Gen,4201560-Plata 40mm,99978460023
1148887051,https://www.liverpool.com.mx/tienda/pdp/producto/99967336859?skuid=1148887051,PATISH,Samsung galaxy a15 4g amoled 6.5 pulgadas nuevo,4201639_,99967336859
1148887078,https://www.liverpool.com.mx/tienda/pdp/producto/99967336859?skuid=1148887078,PATISH,Samsung galaxy a15 4g amoled 6.5 pulgadas nuevo,4201570_,99967336859
1148887060,https://www.liverpool.com.mx/tienda/pdp/producto/99967336859?skuid=1148887060,PATISH,Samsung galaxy a15 4g amoled 6.5 pulgadas nuevo,4201710_,99967336859
1167915643,https://www.liverpool.com.mx/tienda/pdp/producto/1167915643?skuid=1167915643,PATISH,Tablet Samsung S9 Fe 10.9 pulgadas de 8 GB RAM,4201459_4200087,
1145859928,https://www.liverpool.com.mx/tienda/pdp/producto/99965701613?skuid=1145859928,PATISH,Motorola moto g84 256gb oled 6.5 pulgadas nuevo,4201657_,99965701613
1111297211,https://www.liverpool.com.mx/tienda/pdp/producto/819009580949305130498786?skuid=1111297211,PATISH,Consola portátil Nintendo Switch OLED 64 GB edición Standard,4201088_SoloRojo/Azul,81900d95-c809-4b93-ae0d-5a13049878b6
1111297220,https://www.liverpool.com.mx/tienda/pdp/producto/1111297220?skuid=1111297220,PATISH,Consola portátil Nintendo Switch OLED 64 GB edición stand alone Hegskaaaa,4202030_SoloBlanco,
1168114636,https://www.liverpool.com.mx/tienda/pdp/producto/99979062598?skuid=1168114636,PATISH,Tablet Apple iPad 10ma Generación 10.9 pulgadas de 4 GB RAM reacondicionado,4201567-Rosa 64GB,99979062598
1168114652,https://www.liverpool.com.mx/tienda/pdp/producto/99979062598?skuid=1168114652,PATISH,Apple iPad 10 10.9 pulgadas 4 GB RAM Reacondicionado,4201676,99979062598
1168114644,https://www.liverpool.com.mx/tienda/pdp/producto/99979062598?skuid=1168114644,PATISH,Tablet Apple iPad 10ma Generación 10.9 pulgadas de 4 GB RAM reacondicionado,4201677-Plata 64GB,99979062598
1168118836,https://www.liverpool.com.mx/tienda/pdp/producto/99979137957?skuid=1168118836,PATISH,Tablet Apple iPad 9na Gen 10.2 pulgadas de 3 GB RAM reacondicionado,4201530,99979137957
1168118828,https://www.liverpool.com.mx/tienda/pdp/producto/99979137957?skuid=1168118828,PATISH,Tablet Apple iPad 9na Gen 10.2 pulgadas de 3 GB RAM reacondicionado,4201529,99979137957
1156074094,https://www.liverpool.com.mx/tienda/pdp/producto/99971598064?skuid=1156074094,PATISH,Apple iPhone 13 6.1 pulgadas Super Retina XDR Reacondicionado,4201648_iPhone 13 256GB Verde,99971598064
1149922497,https://www.liverpool.com.mx/tienda/pdp/producto/1149922497?skuid=1149922497,PATISH,Xiaomi Redmi Note 13 Pro AMOLED 6.6 pulgadas,4201685,
1168511813,https://www.liverpool.com.mx/tienda/pdp/producto/99979383969?skuid=1168511813,PATISH,Laptop Apple Macbook Air M2 13.6 pulgadas QHD+ M2 integradas 8 GB RAM 256 GB SSD,4200980-,99979383969
1168511805,https://www.liverpool.com.mx/tienda/pdp/producto/99979383969?skuid=1168511805,PATISH,Laptop Apple Macbook Air M2 13.6 pulgadas QHD+ M2 integradas 8 GB RAM 256 GB SSD,4201343,99979383969
1168511783,https://www.liverpool.com.mx/tienda/pdp/producto/99979383969?skuid=1168511783,PATISH,Laptop Apple Macbook Air M2 8/256 GB 13.6 pulgadas QHD+ M2 integradas 8 GB RAM 256 GB SSD,4200094_,99979383969
1168511791,https://www.liverpool.com.mx/tienda/pdp/producto/99979383969?skuid=1168511791,PATISH,Laptop Apple Macbook Air M2 13.6 pulgadas QHD+ M2 integradas 8 GB RAM 256 GB SSD,4200080_,99979383969
1168512275,https://www.liverpool.com.mx/tienda/pdp/producto/1168512275?skuid=1168512275,PATISH,Consola fija/portátil nintendo switch de 64 gb Nintendo mario kart,4201449,
1168512283,https://www.liverpool.com.mx/tienda/pdp/producto/1168512283?skuid=1168512283,PATISH,Consola PS5 de 1 TB edición bundle nba,4201447,
1168512291,https://www.liverpool.com.mx/tienda/pdp/producto/1168512291?skuid=1168512291,PATISH,Consola fija ps5 de 2 tb Sony,4201444,
1168707530,https://www.liverpool.com.mx/tienda/pdp/producto/99979493942?skuid=1168707530,PATISH,Apple MacBook Air 13.3 pulgadas Intel Core i5 8 GB RAM 512 GB SSD,Eliminado352,99979493942
1168707548,https://www.liverpool.com.mx/tienda/pdp/producto/99979493942?skuid=1168707548,PATISH,Laptop Apple MacBook Air 13.3 pulgadas Full HD Intel Core i5 Intel Iris Plus Graphics 8 GB RAM 512 GB SSD,4201445_Plata,99979493942
1168707556,https://www.liverpool.com.mx/tienda/pdp/producto/99979493942?skuid=1168707556,PATISH,Apple MacBook Air 13.3 pulgadas Intel Core i5 8 GB RAM 512 GB SSD,Eliminado353,99979493942
1137621645,https://www.liverpool.com.mx/tienda/pdp/producto/1137621645?skuid=1137621645,PATISH,Set de teléfonos Panasonic KX-TGC384C 4 auriculares,4201053,
1168886949,https://www.liverpool.com.mx/tienda/pdp/producto/1168886949?skuid=1168886949,PATISH,Audífonos Over-Ear Beats Solo 3 alámbricos/inalámbricos,4201438_Solo3 Negro,
1168886957,https://www.liverpool.com.mx/tienda/pdp/producto/1168886957?skuid=1168886957,PATISH,Audífonos Over-Ear Beats Solo 4 alámbricos/inalámbricos,4201531-Azul,
1168890539,https://www.liverpool.com.mx/tienda/pdp/producto/1168890539?skuid=1168890539,PATISH,Laptop Lenovo 15.6 pulgadas Full HD Intel Core i7 Intel Iris XE 16 GB RAM 512 GB SSD,4201439,
1137795368,https://www.liverpool.com.mx/tienda/pdp/producto/9959769457?skuid=1137795368,PATISH,Audífonos True Wireless Skullcandy Indy Evo inalámbricos,4200022,9959769457
1137795350,https://www.liverpool.com.mx/tienda/pdp/producto/9959769457?skuid=1137795350,PATISH,Audífonos True Wireless Skullcandy Indy Evo inalámbricos,4200024,9959769457
1168954880,https://www.liverpool.com.mx/tienda/pdp/producto/1168954880?skuid=1168954880,PATISH,Consola PS5 de 1 TB edición bundle fortnite,4201028,
1169236956,https://www.liverpool.com.mx/tienda/pdp/producto/99979774798?skuid=1169236956,PATISH,"Audífonos over-ear beats beats solo 4 alámbrica e inalámbrica ""con (si aplica)"" no",4201552,99979774798
1169236948,https://www.liverpool.com.mx/tienda/pdp/producto/99979774798?skuid=1169236948,PATISH,"Audífonos over-ear beats beats solo 4 alámbrica e inalámbrica ""con (si aplica)"" no",4201553,99979774798
1169262337,https://www.liverpool.com.mx/tienda/pdp/producto/1169262337?skuid=1169262337,PATISH,Set de teléfonos Panasonic KX-TG3833M 3Ext 3 auriculares,4201455,
1169266448,https://www.liverpool.com.mx/tienda/pdp/producto/1169266448?skuid=1169266448,PATISH,Set de teléfonos Panasonic KX-TG985 5 Ext 5 auriculares,4201832,
1169266456,https://www.liverpool.com.mx/tienda/pdp/producto/1169266456?skuid=1169266456,PATISH,Set de teléfonos Panasonic KX-TG633SK 3 Ext 3 auriculares,4201822,
1169266464,https://www.liverpool.com.mx/tienda/pdp/producto/1169266464?skuid=1169266464,PATISH,Teléfono Panasonic Panasonic KX-TG9541 2 Lineas,4201056,
1169266472,https://www.liverpool.com.mx/tienda/pdp/producto/1169266472?skuid=1169266472,PATISH,Set de teléfonos Panasonic KX-TGF944B 4 auriculares,4201448,
1162037583,https://www.liverpool.com.mx/tienda/pdp/producto/99975222740?skuid=1162037583,PATISH,Apple iphone 14 super retina xdr 6.1 pulgadas reacondicionado,4201534--iPhone 14 128GB Rojo,99975222740
1162037591,https://www.liverpool.com.mx/tienda/pdp/producto/99975222740?skuid=1162037591,PATISH,Apple iPhone 14 6.1 pulgadas Super Retina XDR Reacondicionado,4201533--iPhone 14 128GB Negro,99975222740
1162037575,https://www.liverpool.com.mx/tienda/pdp/producto/99975222740?skuid=1162037575,PATISH,Apple iphone 14 super retina xdr 6.1 pulgadas reacondicionado,4201466--Phone 14 128GB Azul,99975222740
1147363105,https://www.liverpool.com.mx/tienda/pdp/producto/1147363105?skuid=1147363105,PATISH,Lentes de realidad virtual Sony para ps5,4201426,
1168854044,https://www.liverpool.com.mx/tienda/pdp/producto/99979532310?skuid=1168854044,PATISH,Xiaomi Redmi 14C LCD 6.8 pulgadas,4201433,99979532310
1168854028,https://www.liverpool.com.mx/tienda/pdp/producto/99979532310?skuid=1168854028,PATISH,Xiaomi redmi 14c 4g dual lcd 6.8 pulgadas nuevo,4201434,99979532310
1168854036,https://www.liverpool.com.mx/tienda/pdp/producto/99979532310?skuid=1168854036,PATISH,Xiaomi redmi 14c 4g dual lcd 6.8 pulgadas nuevo,4201435,99979532310
1160467394,https://www.liverpool.com.mx/tienda/pdp/producto/99974287187?skuid=1160467394,PATISH,Bocina portátil jbl go 4 inalámbrica,4201498--Go 4 Rojo,99974287187
1169262272,https://www.liverpool.com.mx/tienda/pdp/producto/1169262272?skuid=1169262272,PATISH,Laptop Lenovo 15.6 pulgadas Full HD Intel Core i5 Intel UHD 12 GB RAM 512 GB SSD,4201436,
1169714700,https://www.liverpool.com.mx/tienda/pdp/producto/99980507124?skuid=1169714700,PATISH,Xiaomi xiaomi note 12s 6/128 amoled 6.4 pulgadas nuevo,4201428,99980507124
1169714688,https://www.liverpool.com.mx/tienda/pdp/producto/99980507124?skuid=1169714688,PATISH,Xiaomi xiaomi note 12s 6/128 amoled 6.4 pulgadas nuevo,4201429,99980507124
1169715048,https://www.liverpool.com.mx/tienda/pdp/producto/1169715048?skuid=1169715048,PATISH,Apple iPhone 14 6.1 pulgadas Super Retina XDR Reacondicionado,4201277-iPhone 14 128Gb Amarillo,
1169715277,https://www.liverpool.com.mx/tienda/pdp/producto/1169715277?skuid=1169715277,PATISH,Consola Nintendo Switch de 32 GB edición bundle mario kart,Eliminado05,
1154672032,https://www.liverpool.com.mx/tienda/pdp/producto/1154672032?skuid=1154672032,PATISH,Poco X6 Pro 5G AMOLED 6.6 pulgadas,4201754,
1149527156,https://www.liverpool.com.mx/tienda/pdp/producto/99967608581?skuid=1149527156,PATISH,Xiaomi poco x6 pro amoled 6.6 pulgadas nuevo,4201403,99967608581
1137499980,https://www.liverpool.com.mx/tienda/pdp/producto/9959486242?skuid=1137499980,PATISH,Apple iphone 12 oled 6.1 pulgadas reacondicionado,4201939-iPhone 12 64GB Verde,9959486242
1129961143,https://www.liverpool.com.mx/tienda/pdp/producto/9951092281?skuid=1129961143,PATISH,Apple iPhone 13 Super Retina XDR 6.1 pulgadas desbloqueado reacondicionado,4201813_,9951092281
1170284549,https://www.liverpool.com.mx/tienda/pdp/producto/1170284549?skuid=1170284549,PATISH,Laptop 2 en 1 touch Lenovo 82R700L5US 14 pulgadas Full HD Intel Core i5 Intel Iris XE 8 GB RAM 512 GB SSD,4201406,
1170387895,https://www.liverpool.com.mx/tienda/pdp/producto/1170387895?skuid=1170387895,PATISH,Bocina portátil Jbl Charge 5 Wifi inalámbrica,4201413,
1170162672,https://www.liverpool.com.mx/tienda/pdp/producto/99981100397?skuid=1170162672,PATISH,Apple Apple Watch Series 7,4201397,99981100397
1170162681,https://www.liverpool.com.mx/tienda/pdp/producto/99981100397?skuid=1170162681,PATISH,Apple Apple Watch Series 7,4201399-Dorado 41mm,99981100397
1170162702,https://www.liverpool.com.mx/tienda/pdp/producto/99981100397?skuid=1170162702,PATISH,Apple Watch Series 7 Reacondicionado,4201398-Verde 41mm,99981100397
1170162711,https://www.liverpool.com.mx/tienda/pdp/producto/99981100397?skuid=1170162711,PATISH,Apple Watch Series 7 Reacondicionado,4201405,99981100397
1170163326,https://www.liverpool.com.mx/tienda/pdp/producto/99981100397?skuid=1170163326,PATISH,Apple Watch Series 7 Reacondicionado,4201404-Negro 41mm,99981100397
